produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;BA        ;NORDESTE       ;2025;6;ATACADO                                                     ;4,96
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;BA        ;NORDESTE       ;2025;6;VAREJO                                                      ;5,12
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;CE        ;NORDESTE       ;2025;6;VAREJO                                                      ;5,44
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;CE        ;NORDESTE       ;2025;6;ATACADO                                                     ;4,24
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;DF        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;4,36
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;DF        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;4,43
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;ES        ;SUDESTE        ;2025;6;ATACADO                                                     ;3,57
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;ES        ;SUDESTE        ;2025;6;VAREJO                                                      ;3,6
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;GO        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;4,72
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;GO        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;4,97
ARROZ                    ;LONGO FINO TIPO 2 BE;4682;GO        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;4,25
ARROZ                    ;LONGO FINO EM CASCA ;4685;GO        ;CENTRO-OESTE   ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,54
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MA        ;NORDESTE       ;2025;6;ATACADO                                                     ;4,49
ARROZ                    ;LONGO FINO EM CASCA ;4685;MA        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,48
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MA        ;NORDESTE       ;2025;6;VAREJO                                                      ;4,62
ARROZ                    ;LONGO FINO EM CASCA ;4685;MA        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,45
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MG        ;SUDESTE        ;2025;6;VAREJO                                                      ;5,14
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MG        ;SUDESTE        ;2025;6;ATACADO                                                     ;4,27
ARROZ                    ;LONGO FINO TIPO 1 58;11159;MG        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,54
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MS        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;5,04
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MS        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;4,65
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MT        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;4,13
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MT        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;4,01
ARROZ                    ;LONGO FINO EM CASCA ;4685;MT        ;CENTRO-OESTE   ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,11
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PA        ;NORTE          ;2025;6;ATACADO                                                     ;4,37
ARROZ                    ;LONGO FINO EM CASCA ;4685;PA        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,79
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PA        ;NORTE          ;2025;6;VAREJO                                                      ;5,09
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PB        ;NORDESTE       ;2025;6;ATACADO                                                     ;5,35
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PB        ;NORDESTE       ;2025;6;VAREJO                                                      ;6,15
ARROZ                    ;VERMELHO EM CASCA   ;9414;PB        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,42
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PE        ;NORDESTE       ;2025;6;VAREJO                                                      ;6,45
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PE        ;NORDESTE       ;2025;6;ATACADO                                                     ;5,38
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PI        ;NORDESTE       ;2025;6;VAREJO                                                      ;5,86
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PI        ;NORDESTE       ;2025;6;ATACADO                                                     ;5,62
ARROZ                    ;LONGO FINO EM CASCA ;4685;PI        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,54
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PR        ;SUL            ;2025;6;ATACADO                                                     ;5,67
ARROZ                    ;LONGO FINO EM CASCA ;4685;PR        ;SUL            ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,67
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PR        ;SUL            ;2025;6;VAREJO                                                      ;6,61
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RJ        ;SUDESTE        ;2025;6;VAREJO                                                      ;5,84
ARROZ                    ;LONGO FINO EM CASCA ;4685;RJ        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,7
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RJ        ;SUDESTE        ;2025;6;ATACADO                                                     ;4,95
ARROZ                    ;VERMELHO EM CASCA   ;9414;RN        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,17
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RN        ;NORDESTE       ;2025;6;VAREJO                                                      ;5,77
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RN        ;NORDESTE       ;2025;6;ATACADO                                                     ;5,07
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RO        ;NORTE          ;2025;6;VAREJO                                                      ;4,35
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RO        ;NORTE          ;2025;6;ATACADO                                                     ;3,63
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RR        ;NORTE          ;2025;6;ATACADO                                                     ;4,66
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RR        ;NORTE          ;2025;6;VAREJO                                                      ;6,18
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RS        ;SUL            ;2025;6;ATACADO                                                     ;5,18
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RS        ;SUL            ;2025;6;VAREJO                                                      ;5,0
ARROZ                    ;LONGO FINO TIPO 1 58;11159;RS        ;SUL            ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,35
ARROZ                    ;LONGO FINO ORGÂNICO(;11899;RS        ;SUL            ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,71
ARROZ                    ;LONGO FINO TIPO 1 PA;11211;SC        ;SUL            ;2025;6;ATACADO                                                     ;4,16
ARROZ                    ;LONGO FINO TIPO 1 PA;11211;SC        ;SUL            ;2025;6;VAREJO                                                      ;5,7
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SC        ;SUL            ;2025;6;ATACADO                                                     ;5,01
ARROZ                    ;LONGO FINO EM CASCA ;4685;SC        ;SUL            ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,3
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SC        ;SUL            ;2025;6;VAREJO                                                      ;6,33
ARROZ                    ;LONGO FINO EM CASCA ;4685;SE        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,39
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SE        ;NORDESTE       ;2025;6;ATACADO                                                     ;5,4
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SE        ;NORDESTE       ;2025;6;VAREJO                                                      ;6,04
ARROZ                    ;PARBOILIZADO LONGO F;2735;SP        ;SUDESTE        ;2025;6;ATACADO                                                     ;4,92
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SP        ;SUDESTE        ;2025;6;VAREJO                                                      ;5,2
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SP        ;SUDESTE        ;2025;6;ATACADO                                                     ;4,57
ARROZ                    ;LONGO FINO TIPO 1 58;11159;SP        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,36
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;TO        ;NORTE          ;2025;6;VAREJO                                                      ;5,12
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;TO        ;NORTE          ;2025;6;ATACADO                                                     ;5,13
ARROZ                    ;LONGO FINO EM CASCA ;4685;TO        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,35
ARROZ                    ;LONGO FINO EM CASCA ;4685;AC        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,12
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AC        ;NORTE          ;2025;7;ATACADO                                                     ;4,65
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AC        ;NORTE          ;2025;7;VAREJO                                                      ;4,85
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AL        ;NORDESTE       ;2025;7;VAREJO                                                      ;6,68
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AL        ;NORDESTE       ;2025;7;ATACADO                                                     ;5,33
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AM        ;NORTE          ;2025;7;ATACADO                                                     ;5,41
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AM        ;NORTE          ;2025;7;VAREJO                                                      ;5,67
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AP        ;NORTE          ;2025;7;VAREJO                                                      ;5,47
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;BA        ;NORDESTE       ;2025;7;ATACADO                                                     ;4,67
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;BA        ;NORDESTE       ;2025;7;VAREJO                                                      ;4,82
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;CE        ;NORDESTE       ;2025;7;ATACADO                                                     ;4,0
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;CE        ;NORDESTE       ;2025;7;VAREJO                                                      ;5,28
ARROZ                    ;LONGO FINO EM CASCA ;4685;CE        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,21
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;DF        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;4,01
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;DF        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;4,89
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;ES        ;SUDESTE        ;2025;7;ATACADO                                                     ;3,53
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;ES        ;SUDESTE        ;2025;7;VAREJO                                                      ;3,61
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;GO        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;4,66
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;GO        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;4,77
ARROZ                    ;LONGO FINO EM CASCA ;4685;GO        ;CENTRO-OESTE   ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,58
ARROZ                    ;LONGO FINO TIPO 2 BE;4682;GO        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;4,23
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MA        ;NORDESTE       ;2025;7;VAREJO                                                      ;4,46
ARROZ                    ;LONGO FINO EM CASCA ;4685;MA        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,38
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MA        ;NORDESTE       ;2025;7;ATACADO                                                     ;4,12
ARROZ                    ;LONGO FINO EM CASCA ;4685;MA        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,45
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MG        ;SUDESTE        ;2025;7;ATACADO                                                     ;4,19
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MG        ;SUDESTE        ;2025;7;VAREJO                                                      ;4,98
ARROZ                    ;LONGO FINO TIPO 1 58;11159;MG        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,62
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MS        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;5,06
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MS        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;4,58
ARROZ                    ;LONGO FINO EM CASCA ;4685;MT        ;CENTRO-OESTE   ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,06
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MT        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;3,79
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MT        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;3,95
ARROZ                    ;LONGO FINO EM CASCA ;4685;PA        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,63
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PA        ;NORTE          ;2025;7;VAREJO                                                      ;4,76
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PA        ;NORTE          ;2025;7;ATACADO                                                     ;4,19
ARROZ                    ;VERMELHO EM CASCA   ;9414;PB        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,96
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PB        ;NORDESTE       ;2025;7;ATACADO                                                     ;5,42
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PB        ;NORDESTE       ;2025;7;VAREJO                                                      ;6,64
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PE        ;NORDESTE       ;2025;7;VAREJO                                                      ;6,05
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PE        ;NORDESTE       ;2025;7;ATACADO                                                     ;4,35
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PI        ;NORDESTE       ;2025;7;VAREJO                                                      ;5,57
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PI        ;NORDESTE       ;2025;7;ATACADO                                                     ;5,07
ARROZ                    ;LONGO FINO EM CASCA ;4685;PI        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,51
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PR        ;SUL            ;2025;7;VAREJO                                                      ;6,37
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PR        ;SUL            ;2025;7;ATACADO                                                     ;5,5
ARROZ                    ;LONGO FINO EM CASCA ;4685;PR        ;SUL            ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,49
ARROZ                    ;LONGO FINO EM CASCA ;4685;RJ        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,7
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RJ        ;SUDESTE        ;2025;7;ATACADO                                                     ;4,85
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RJ        ;SUDESTE        ;2025;7;VAREJO                                                      ;5,74
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RN        ;NORDESTE       ;2025;7;ATACADO                                                     ;5,03
ARROZ                    ;VERMELHO EM CASCA   ;9414;RN        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,12
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RN        ;NORDESTE       ;2025;7;VAREJO                                                      ;5,66
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RO        ;NORTE          ;2025;7;ATACADO                                                     ;3,28
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RO        ;NORTE          ;2025;7;VAREJO                                                      ;3,83
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RR        ;NORTE          ;2025;7;ATACADO                                                     ;4,13
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RR        ;NORTE          ;2025;7;VAREJO                                                      ;5,83
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RS        ;SUL            ;2025;7;VAREJO                                                      ;4,58
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RS        ;SUL            ;2025;7;ATACADO                                                     ;4,88
ARROZ                    ;LONGO FINO ORGÂNICO(;11899;RS        ;SUL            ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,64
ARROZ                    ;LONGO FINO TIPO 1 58;11159;RS        ;SUL            ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,33
ARROZ                    ;LONGO FINO TIPO 1 PA;11211;SC        ;SUL            ;2025;7;ATACADO                                                     ;3,78
ARROZ                    ;LONGO FINO TIPO 1 PA;11211;SC        ;SUL            ;2025;7;VAREJO                                                      ;5,24
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SC        ;SUL            ;2025;7;ATACADO                                                     ;5,37
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SC        ;SUL            ;2025;7;VAREJO                                                      ;5,92
ARROZ                    ;LONGO FINO EM CASCA ;4685;SC        ;SUL            ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,27
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SE        ;NORDESTE       ;2025;7;VAREJO                                                      ;5,82
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SE        ;NORDESTE       ;2025;7;ATACADO                                                     ;5,23
ARROZ                    ;LONGO FINO EM CASCA ;4685;SE        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,37
ARROZ                    ;PARBOILIZADO LONGO F;2735;SP        ;SUDESTE        ;2025;7;ATACADO                                                     ;4,9
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SP        ;SUDESTE        ;2025;7;ATACADO                                                     ;4,19
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SP        ;SUDESTE        ;2025;7;VAREJO                                                      ;4,86
ARROZ                    ;LONGO FINO TIPO 1 58;11159;SP        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,38
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;TO        ;NORTE          ;2025;7;ATACADO                                                     ;4,66
ARROZ                    ;LONGO FINO EM CASCA ;4685;TO        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,29
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;TO        ;NORTE          ;2025;7;VAREJO                                                      ;5,19
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AC        ;NORTE          ;2025;8;ATACADO                                                     ;4,65
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AC        ;NORTE          ;2025;8;VAREJO                                                      ;4,56
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AL        ;NORDESTE       ;2025;8;ATACADO                                                     ;5,11
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AL        ;NORDESTE       ;2025;8;VAREJO                                                      ;5,66
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AM        ;NORTE          ;2025;8;ATACADO                                                     ;5,3
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AM        ;NORTE          ;2025;8;VAREJO                                                      ;5,32
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AP        ;NORTE          ;2025;8;ATACADO                                                     ;5,19
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;AP        ;NORTE          ;2025;8;VAREJO                                                      ;5,33
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;BA        ;NORDESTE       ;2025;8;VAREJO                                                      ;4,81
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;BA        ;NORDESTE       ;2025;8;ATACADO                                                     ;4,67
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;CE        ;NORDESTE       ;2025;8;VAREJO                                                      ;5,1
ARROZ                    ;LONGO FINO EM CASCA ;4685;CE        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,19
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;CE        ;NORDESTE       ;2025;8;ATACADO                                                     ;4,15
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;DF        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;4,45
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;DF        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;4,36
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;ES        ;SUDESTE        ;2025;8;ATACADO                                                     ;3,61
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;ES        ;SUDESTE        ;2025;8;VAREJO                                                      ;3,63
ARROZ                    ;LONGO FINO TIPO 2 BE;4682;GO        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;3,97
ARROZ                    ;LONGO FINO EM CASCA ;4685;GO        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,56
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;GO        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;4,44
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;GO        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;4,63
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MA        ;NORDESTE       ;2025;8;ATACADO                                                     ;4,04
ARROZ                    ;LONGO FINO EM CASCA ;4685;MA        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,55
ARROZ                    ;LONGO FINO EM CASCA ;4685;MA        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,47
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MA        ;NORDESTE       ;2025;8;VAREJO                                                      ;4,4
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MG        ;SUDESTE        ;2025;8;VAREJO                                                      ;4,77
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MG        ;SUDESTE        ;2025;8;ATACADO                                                     ;4,05
ARROZ                    ;LONGO FINO TIPO 1 58;11159;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,6
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MS        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;4,36
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MS        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;4,89
ARROZ                    ;LONGO FINO EM CASCA ;4685;MT        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,13
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MT        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;3,87
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;MT        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;3,72
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PA        ;NORTE          ;2025;8;VAREJO                                                      ;4,81
ARROZ                    ;LONGO FINO EM CASCA ;4685;PA        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,53
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PA        ;NORTE          ;2025;8;ATACADO                                                     ;4,44
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PB        ;NORDESTE       ;2025;8;VAREJO                                                      ;6,44
ARROZ                    ;VERMELHO EM CASCA   ;9414;PB        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,4
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PB        ;NORDESTE       ;2025;8;ATACADO                                                     ;5,36
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PE        ;NORDESTE       ;2025;8;VAREJO                                                      ;5,83
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PE        ;NORDESTE       ;2025;8;ATACADO                                                     ;4,01
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PI        ;NORDESTE       ;2025;8;VAREJO                                                      ;5,06
ARROZ                    ;LONGO FINO EM CASCA ;4685;PI        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,47
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PI        ;NORDESTE       ;2025;8;ATACADO                                                     ;4,55
ARROZ                    ;LONGO FINO EM CASCA ;4685;PR        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,47
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PR        ;SUL            ;2025;8;ATACADO                                                     ;5,65
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;PR        ;SUL            ;2025;8;VAREJO                                                      ;6,34
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RJ        ;SUDESTE        ;2025;8;VAREJO                                                      ;5,58
ARROZ                    ;LONGO FINO EM CASCA ;4685;RJ        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,55
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RJ        ;SUDESTE        ;2025;8;ATACADO                                                     ;4,59
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RN        ;NORDESTE       ;2025;8;VAREJO                                                      ;5,55
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RN        ;NORDESTE       ;2025;8;ATACADO                                                     ;5,07
ARROZ                    ;VERMELHO EM CASCA   ;9414;RN        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,08
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RO        ;NORTE          ;2025;8;ATACADO                                                     ;3,33
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RO        ;NORTE          ;2025;8;VAREJO                                                      ;3,8
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RR        ;NORTE          ;2025;8;VAREJO                                                      ;5,89
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RR        ;NORTE          ;2025;8;ATACADO                                                     ;3,74
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RS        ;SUL            ;2025;8;ATACADO                                                     ;4,75
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;RS        ;SUL            ;2025;8;VAREJO                                                      ;4,55
ARROZ                    ;LONGO FINO ORGÂNICO(;11899;RS        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,67
ARROZ                    ;LONGO FINO TIPO 1 58;11159;RS        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,35
ARROZ                    ;LONGO FINO TIPO 1 PA;11211;SC        ;SUL            ;2025;8;ATACADO                                                     ;3,97
ARROZ                    ;LONGO FINO TIPO 1 PA;11211;SC        ;SUL            ;2025;8;VAREJO                                                      ;4,92
ARROZ                    ;LONGO FINO EM CASCA ;4685;SC        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,28
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SC        ;SUL            ;2025;8;ATACADO                                                     ;5,42
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SC        ;SUL            ;2025;8;VAREJO                                                      ;5,78
ARROZ                    ;LONGO FINO TIPO 1 BE;4693;SE        ;NORDESTE       ;2025;8;ATACADO                                                     ;5,19
